name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
"Durban,South Africa",2022-04-14T13:00:00,26.4,26.4,21,72.52,0,0,,0,0,6.5,15.6,84,1011,38,14,766,2.8,8,3,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-14T14:00:00,25.8,25.8,19.8,69.12,0.042,100,rain,0,0,16.2,9.8,144,1008.6,0,10,694,2.5,7,10,Rain,rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-14T15:00:00,25,25,19,69.36,0,0,,0,0,8.3,9.4,110,1008,0.1,10,561,2,6,3,Clear,clear-day,"FALE,68592099999"
"Durban,South Africa",2022-04-14T16:00:00,24.8,24.8,21.2,80.74,0,0,,0,0,7.2,14.5,187,1008.8,38,14,379,1.4,4,5,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-14T17:00:00,24.7,24.7,19.5,73.12,0,0,,0,0,7.4,4.1,100,1008.8,2.9,10,172,0.6,2,3,Clear,clear-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-14T18:00:00,21,21,19,88.35,0,0,,0,0,2.9,3.6,50,1009,5.1,10,16,0.1,0,5,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-14T19:00:00,20,20,18,88.27,0,0,,0,0,3.6,5.4,60,1010,5,10,0,0,0,5,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-14T20:00:00,21.1,21.1,19.3,89.33,0,0,,0,0,1.8,1,7,1011.2,4.5,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-14T21:00:00,21.1,21.1,20,93.34,0,0,,0,0,5.4,9.9,290,1010.6,38,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-14T22:00:00,18,18,17,93.88,0,0,,0,0,7.6,1.8,322.7,1011,0.2,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-14T23:00:00,20.3,20.3,18.2,87.63,0,0,,0,0,5.1,2.2,14,1011.2,0.9,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T00:00:00,18,18,16,88.1,0,0,,0,0,6.8,1.8,317,1011,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-15T01:00:00,21.1,21.1,20,93.34,0,0,,0,0,6.5,8.8,321,1010.6,38,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-15T02:00:00,19.4,19.4,17.5,88.37,0,0,,0,0,6.8,3.5,137,1010.8,0,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T03:00:00,18,18,16,88.1,0,0,,0,0,5,5.4,190,1010,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-15T04:00:00,19.4,19.4,16.9,85.87,0,0,,0,0,4.7,19.9,200,1011.2,38,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-15T05:00:00,18.6,18.6,16.9,89.79,0,0,,0,0,3.3,1.2,350,1010.4,4.9,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T06:00:00,16,16,15,93.79,0,0,,0,0,5,3.6,200,1010,5,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-15T07:00:00,18,18,17,93.88,0,0,,0,0,4.7,5.4,200,1011,5,10,26,0.1,0,10,Clear,clear-day,"FALE,68592099999"
"Durban,South Africa",2022-04-15T08:00:00,22.6,22.6,19.1,80.51,0.003,100,rain,0,0,7.4,2.9,189,1012,14.4,10,197,0.7,2,5,Rain,rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T09:00:00,24,24,18,69.16,0,0,,0,0,12.6,5.4,180,1012,39.7,10,401,1.4,4,5,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-15T10:00:00,25,25,20,73.8,0,0,,0,0,18.7,7.6,187.9,1012,77.1,10,575,2.1,6,3,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-15T11:00:00,25.8,25.8,20,70.71,0,0,,0,0,30.5,15.2,142,1013.3,61.1,10,695,2.5,7,3,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T12:00:00,25,25,20,73.8,0,0,,0,0,44.6,25.9,170,1013,88.9,10,723,2.6,7,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-15T13:00:00,23,23,20,83.22,0,0,,0,0,51.8,33.5,180,1014,88.9,10,539,1.9,5,30,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-15T14:00:00,22.3,22.3,18.1,77.34,0,0,rain,0,0,51,23.5,159,1015.7,100,9,586,2.1,6,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T15:00:00,22,22,18,78.06,0,0,,0,0,55.4,33.5,180,1016,100,10,204,0.7,2,3,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-15T16:00:00,22.6,22.6,19.6,83.12,0,0,,0,0,54.7,26.7,200,1016.2,75.4,14,95,0.3,1,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-15T17:00:00,20.7,20.7,15.5,72.02,0,0,,0,0,44.6,20.4,155,1018.8,100,10,21,0.1,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T18:00:00,20,20,14,68.38,0,0,rain,0,0,51.8,27.7,190,1019,100,10,2,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-15T19:00:00,20,20,13,64.07,0,0,,0,0,50,27.7,200,1021,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-15T20:00:00,19.9,19.9,12.8,63.61,0.011,100,rain,0,0,36.6,18.4,165,1022.9,100,10,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-15T21:00:00,19,19,12,63.85,0,0,,0,0,49,24.1,190,1023,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-15T22:00:00,19,19,13,68.18,0,0,,0,0,49,24.1,210,1024,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-15T23:00:00,18.5,18.5,14.5,77.37,0,0,,0,0,35,15.5,360,1025.7,100,10,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T00:00:00,18,18,14,77.46,0,0,rain,0,0,43.9,25.9,220,1025,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-16T01:00:00,20.8,20.8,17.7,82.91,0,0,rain,0,0,46.1,24.5,218,1021,75.4,14,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-16T02:00:00,17.9,17.9,14.4,79.87,0.367,100,rain,0,0,19.9,12.2,166,1026,100,10,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T03:00:00,17,17,14,82.51,0,0,rain,0,0,38.2,20.5,210,1026,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-16T04:00:00,17,17,14,82.51,0,0,rain,0,0,39.6,18.4,220,1026,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-16T05:00:00,16.4,16.4,14.9,90.72,0,0,rain,0,0,22.9,13.4,175,1027,100,10,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T06:00:00,16,16,14,87.93,0,0,rain,0,0,33.8,24.1,210,1027,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-16T07:00:00,16,16,14,87.93,0,0,rain,0,0,30.2,20.5,210,1028,100,8,1,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-16T08:00:00,16.2,16.2,14.4,89.1,5.236,100,rain,0,0,21.1,11.8,168,1029.1,100,14.2,16,0.1,0,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T09:00:00,17,17,15,88.01,0,0,rain,0,0,34.2,18.4,210,1029,88.9,10,17,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-16T10:00:00,17,17,15,88.01,0,0,rain,0,0,31,18.4,190,1029,100,8,51,0.2,1,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-16T11:00:00,17.4,17.4,14.6,83.86,0,0,rain,0,0,23.5,12.3,171,1029.9,100,10,99,0.4,1,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T12:00:00,20.1,20.1,17.7,86.06,0,0,rain,0,0,27,18.8,212,1023.5,75.4,10.3,86,0.3,1,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-16T13:00:00,20.1,20.1,17.7,86.06,0,0,,0,0,25.9,17.8,200,1022.9,75.4,13.4,105,0.4,1,10,Partially cloudy,partly-cloudy-day,"FALE,V7QJ5,68592099999"
"Durban,South Africa",2022-04-16T14:00:00,16.9,16.9,14.7,86.87,2.339,100,rain,0,0,12.3,7.8,166,1028.5,100,4,59,0.2,1,10,"Rain, Overcast",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T15:00:00,16,16,15,93.79,0,0,rain,0,0,23.4,14.8,220,1028,100,10,80,0.3,1,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-16T16:00:00,16,16,14,87.93,0,0,rain,0,0,20.5,16.6,210,1028,88.9,8,63,0.2,1,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-16T17:00:00,16.6,16.6,14.8,88.98,0,0,,0,0,11.5,5.5,172,1028.8,88.9,7,22,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,68593099999,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T18:00:00,16,16,14,87.93,0,0,rain,0,0,16.9,9.4,230,1028,50,10,1,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-16T19:00:00,16,16,14,87.93,0,0,rain,0,0,12.6,11.2,240,1029,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-16T20:00:00,16.4,16.4,14.8,90.55,0,0,rain,0,0,15.5,7.6,16,1029.4,100,10,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-16T21:00:00,16,16,14,87.93,0,0,,0,0,11.2,1.8,310,1029,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-16T22:00:00,16,16,14,87.93,0,0,,0,0,8.3,7.6,270,1029,88.9,9,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-16T23:00:00,16.4,16.4,14.5,88.48,0,0,,0,0,13.6,7.8,192,1028.6,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T00:00:00,16,16,14,87.93,0,0,,0,0,10.4,14.8,240,1028,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-17T01:00:00,16,16,14,87.93,0,0,,0,0,8.6,13,200,1028,88.9,8,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-17T02:00:00,15.9,15.9,14.6,92.37,2.952,100,rain,0,0,8,6.5,265,1027.3,88.9,8,0,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T03:00:00,16,16,14,87.93,0,0,,0,0,7.9,13,230,1026,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-17T04:00:00,16,16,14,87.93,0,0,,0,0,5.8,14.8,250,1026,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-17T05:00:00,16,16,14.4,90.18,0,0,,0,0,12.6,10.6,279,1026.4,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T06:00:00,16,16,14,87.93,0,0,,0,0,6.1,11.2,240,1026,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-17T07:00:00,16,16,14,87.93,0,0,,0,0,6.1,9.4,220,1026,100,10,4,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-17T08:00:00,16.6,16.6,15.3,92.17,2.28,100,rain,0,0,7.5,4.1,312,1026.5,100,10,35,0.1,0,10,"Rain, Overcast",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T09:00:00,18,18,15,82.63,0,0,,0,0,5.4,9.4,240,1026,27.4,10,32,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-17T10:00:00,19,19,16,82.75,0,0,,0,0,3.6,7.6,200,1026,50,10,157,0.6,2,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-17T11:00:00,20.5,20.5,15.6,73.77,0,0,rain,0,0,7.7,3.5,337,1025.3,100,10,145,0.5,1,10,Overcast,cloudy,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T12:00:00,21,21,15,68.58,0,0,,0,0,4,5.4,360,1025,100,10,57,0.2,1,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-17T13:00:00,18,18,16,88.1,0,0,,0,0,2.2,20.5,10,1024,100,4,38,0.1,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-17T14:00:00,20.1,20.1,17,82.32,0.672,100,rain,0,0,15.5,8.1,39,1023.1,93.7,14.7,133,0.5,1,10,"Rain, Overcast",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T15:00:00,19,19,16,82.75,0,0,,0,0,11.9,9.4,340,1022,88.9,10,172,0.6,2,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-17T16:00:00,19,19,16,82.75,0,0,,0,0,11.2,14.8,360,1022,50,10,101,0.4,1,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-17T17:00:00,18.8,18.8,16.3,85.3,0,0,,0,0,12.3,6.2,18,1022.4,55.7,14.7,57,0.2,1,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T18:00:00,18,18,16,88.1,0,0,,0,0,13,7.6,340,1022,100,10,11,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-17T19:00:00,18,18,16,88.1,0,0,,0,0,10.4,5.4,330,1022,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-17T20:00:00,18,18,16.2,89.38,0.176,100,rain,0,0,16.1,9.6,15,1021.6,100,10,0,0,0,10,"Rain, Overcast",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-17T21:00:00,17,17,15,88.01,0,0,,0,0,9,7.6,350,1022,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-17T22:00:00,17,17,16,93.84,0,0,,0,0,9,9.4,10,1022,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-17T23:00:00,17.3,17.3,16,92.18,0,0,,0,0,12.3,8.2,8,1020.4,50,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T00:00:00,17,17,16,93.84,0,0,,0,0,5,9.4,20,1021,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-18T01:00:00,17,17,15,88.01,0,0,,0,0,5.4,3.6,210,1020,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-18T02:00:00,17.1,17.1,16.2,94.98,0.264,100,rain,0,0,6.8,3.9,282,1019.4,27.4,10,0,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T03:00:00,17,17,16,93.84,0,0,,0,0,4.7,3.6,319.7,1019,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T04:00:00,17,17,16,93.84,0,0,,0,0,4.7,11.2,210,1019,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T05:00:00,17.1,17.1,16,93.06,0,0,,0,0,5.7,4.1,246,1019.3,100,10,0,0,0,10,Overcast,cloudy,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T06:00:00,17,17,15,88.01,0,0,,0,0,4.7,1.8,309.2,1020,100,10,0,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T07:00:00,17,17,15,88.01,0,0,,0,0,5.4,1.8,286.3,1020,100,10,6,0,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T08:00:00,17.9,17.9,16.4,91.16,2.016,100,rain,0,0,7.4,2.6,214,1020.9,100,10,52,0.2,1,10,"Rain, Overcast",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T09:00:00,18,18,16,88.1,0,0,,0,0,7.6,3.6,242.1,1022,98.3,10,74,0.3,1,3,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T10:00:00,20,20,17,82.87,0,0,,0,0,22.3,9.4,210,1021,100,10,255,0.9,3,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T11:00:00,22.2,22.2,16.5,70.08,0,0,,0,0,28.8,14.3,190,1021.7,100,10,308,1.1,3,10,Overcast,cloudy,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T12:00:00,22,22,16,68.77,0,0,rain,0,0,29.9,14.8,180,1021,27.4,10,434,1.6,4,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-18T13:00:00,20,20,18,88.27,0,0,rain,0,0,28.4,16.6,170,1021,100,10,170,0.6,2,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T14:00:00,18.4,18.4,16.4,88.07,0.672,100,rain,0,0,27.1,19.4,217,1021.2,100,3,61,0.2,1,10,"Rain, Overcast",rain,"FALE,68585099999,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T15:00:00,18,18,16,88.1,0,0,rain,0,0,25.2,24.1,210,1021,100,4,18,0.1,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T16:00:00,18,18,17,93.88,0,0,rain,0,0,18,18.4,210,1021,100,1,14,0.1,0,10,Overcast,cloudy,"FALE,68592099999"
"Durban,South Africa",2022-04-18T17:00:00,18.6,18.6,17.7,94.16,0,0,rain,0,0,11.2,7.7,211,1022.2,88.9,8,18,0.1,0,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T18:00:00,18,18,17,93.88,0,0,rain,0,0,12.2,11.2,220,1022,88.9,8,4,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-18T19:00:00,18,18,17,93.88,0,0,,0,0,11.2,7.6,230,1023,88.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-18T20:00:00,18.2,18.2,17.3,93.9,4.042,100,rain,0,0,9.1,6.6,235,1023.5,40.5,10,0,0,0,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-18T21:00:00,18,18,16,88.1,0,0,,0,0,9.4,7.6,220,1024,8.4,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-18T22:00:00,18,18,16,88.1,0,0,,0,0,8.6,7.6,210,1024,10.7,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-18T23:00:00,17.8,17.8,16.8,93.88,0,0,,0,0,8.2,5.9,240,1024.4,4,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-19T00:00:00,17,17,15,88.01,0,0,,0,0,7.9,7.6,200,1024,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T01:00:00,17,17,15,88.01,0,0,,0,0,7.6,7.6,210,1024,1.3,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T02:00:00,16.8,16.8,16,94.53,0,0,,0,0,5.7,5.2,216,1024.1,4.1,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-19T03:00:00,16,16,15,93.79,0,0,,0,0,8.3,7.6,190,1023,17.3,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T04:00:00,15,15,14,93.75,0,0,,0,0,8.6,7.6,190,1023,2.5,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T05:00:00,16,16,15,93.57,0,0,,0,0,6.8,4.5,230,1023.8,3.2,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-19T06:00:00,15,15,13,87.84,0,0,,0,0,7.9,1.8,250,1024,32.9,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T07:00:00,16,16,14,87.93,0,0,,0,0,9,5.4,210,1024,67.5,10,21,0.1,0,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-19T08:00:00,18.9,18.9,16.6,86.92,0.48,100,rain,0,0,6.3,3,264,1025.4,27.4,14.7,123,0.4,1,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68581099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-19T09:00:00,21,21,17,77.91,0,0,,0,0,9,5.4,220,1025,88.9,10,208,0.7,2,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-19T10:00:00,23,23,16,64.72,0,0,,0,0,9,5.4,200,1025,88.9,10,297,1.1,3,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-19T11:00:00,23.9,23.9,17,65.06,0,0,,0,0,10.7,5.8,134,1025.5,50,14.7,378,1.4,4,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68585099999,68593099999,68583099999,68592099999"
"Durban,South Africa",2022-04-19T12:00:00,24,24,16,60.93,0,0,,0,0,5.4,5.4,222.7,1025,27.4,10,749,2.7,7,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-19T13:00:00,24,24,17,64.93,0,0,,0,0,4.7,9.4,100,1024,27.4,10,745,2.7,7,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-19T14:00:00,25.1,25.1,17.7,63.89,0.042,100,rain,0,0,14.6,9.1,118,1023.5,27.4,10,671,2.4,7,10,"Rain, Partially cloudy",rain,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-19T15:00:00,23,23,16,64.72,0,0,,0,0,7.2,11.2,80,1023,27.4,10,539,1.9,5,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-19T16:00:00,23,23,17,68.97,0,0,,0,0,8.6,9.4,80,1023,27.4,10,359,1.3,4,10,Partially cloudy,partly-cloudy-day,"FALE,68592099999"
"Durban,South Africa",2022-04-19T17:00:00,22.9,22.9,17.4,71.15,0,0,,0,0,13.4,8.5,100,1023.8,27.4,10,156,0.6,2,10,Partially cloudy,partly-cloudy-day,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-19T18:00:00,19,19,16,82.75,0,0,,0,0,5.8,3.6,10,1024,27.4,10,11,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T19:00:00,18,18,16,88.1,0,0,,0,0,6.8,5.4,10,1024,27.4,10,0,0,0,10,Partially cloudy,partly-cloudy-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T20:00:00,19.6,19.6,16.5,82.13,0,0,,0,0,6.7,4.4,97,1025.3,0,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-19T21:00:00,15,15,14,93.75,0,0,,0,0,8.3,1.8,10,1025,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T22:00:00,15,15,14,93.75,0,0,,0,0,8.3,0,0,1025,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-19T23:00:00,17.9,17.9,15.4,85.5,0,0,,0,0,6.8,3.1,193,1025.3,0.1,10,0,0,0,10,Clear,clear-night,"68588099999,FALE,68593099999,68583099999,68592099999,68582099999"
"Durban,South Africa",2022-04-20T00:00:00,14,14,13,93.7,0,0,,0,0,8.3,1.8,299.3,1025,0.2,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
"Durban,South Africa",2022-04-20T01:00:00,14,14,12,87.75,0,0,,0,0,7.9,1.8,296.8,1025,0,10,0,0,0,10,Clear,clear-night,"FALE,68592099999"
